ts_code,start_date,hy_code
000795,1997/8/8,240101
000795,2007/7/2,240201
000795,2008/1/2,240202
000796,1997/7/3,450101
000796,2011/1/10,340404
000796,2015/11/2,460301
000796,2021/7/30,461004
000797,1997/7/15,250201
000797,2007/7/2,430101
000798,1998/2/12,110201
000799,1997/7/18,340301
000799,2021/7/30,340501
000800,1997/6/18,310101
000800,2014/1/1,280101
000800,2021/7/30,280601
000801,1998/5/6,330202
000802,1997/10/31,460102
000802,2000/5/1,430101
000802,2007/7/2,460301
000802,2015/7/1,720102
000802,2015/8/17,460301
000802,2015/11/2,720102
000802,2021/7/30,720601
000803,1998/3/3,510101
000803,2006/9/1,430101
000803,2007/7/2,510101
000803,2010/1/1,430101
000803,2019/7/24,630303
000803,2021/7/30,410110
000805,1987/5/1,360301
000805,2001/5/1,470301
000805,2007/7/2,470303
000805,2011/10/10,470401
000806,1998/4/16,270201
000806,2011/10/10,260404
000806,2014/1/1,630401
000806,2021/7/30,630801
000807,1998/4/8,240101
000807,2007/7/2,240102
000807,2014/1/1,240301
000809,1998/6/16,350102
000809,2005/7/1,370103
000809,2007/7/2,370201
000809,2009/1/9,430101
000810,1998/6/2,350102
000810,2018/4/20,330202
000811,1998/5/28,260105
000811,2014/1/1,640105
000812,1998/6/23,360201
000812,2021/7/30,360205
000813,1998/5/19,350201
000813,2011/1/10,510101
000813,2015/7/1,240302
000813,2018/8/9,370301
000813,2019/7/24,370102
000815,1998/6/9,360101
000815,2021/7/30,360102
000816,1997/8/18,260104
000816,2014/1/1,640104
000816,2021/7/30,280203
000817,1998/5/28,210101
000818,1997/10/17,220202
000818,2011/10/10,220702
000818,2014/1/1,220313
000818,2017/6/29,220202
000819,1997/6/25,220101
000819,2021/7/30,750303
000820,1998/6/30,360101
000820,2017/6/29,410401
000820,2021/7/30,760103
000821,1998/6/26,260206
000821,2014/1/1,640208
000821,2022/7/29,630505
000822,1998/7/3,220201
000823,1997/10/8,270201
000823,2011/1/10,270202
000825,1998/10/21,230101
000825,2017/6/29,230102
000825,2021/7/30,230501
000826,1998/2/25,410401
000826,2006/9/1,410201
000826,2011/1/10,410401
000826,2021/7/30,760104
000827,1989/3/1,340301
000827,2002/9/1,470301
000827,2005/7/1,250102
000828,1997/6/17,420201
000828,2021/7/30,420901
000829,1997/12/2,110102
000829,2006/9/1,450102
000829,2014/1/1,450401
000830,1998/8/7,220301
000830,2021/7/30,220205
000831,1998/9/11,240101
000831,2007/7/2,240102
000831,2013/7/1,240106
000831,2014/1/1,240501
000832,1998/8/25,220401
000833,1998/11/11,340102
000833,2010/1/8,360101
000833,2017/6/29,510101
000833,2019/7/24,210301
000833,2021/7/30,510101
000835,1999/6/25,510101
000835,2007/7/2,210202
000835,2017/6/29,720302
000835,2021/7/30,720401
000836,1997/9/29,470301
000836,2007/7/2,430201
000836,2011/10/10,510101
000836,2013/7/1,320103
000836,2014/1/1,730202
000836,2021/7/30,730205
000837,1998/9/28,260101
000837,2014/1/1,640101
000838,1997/6/26,260207
000838,2007/7/2,220501
000838,2009/1/1,430101
000839,1997/10/31,470204
000839,2009/6/1,220306
000839,2012/7/2,470204
000839,2013/1/1,510101
000839,2022/7/29,730104
000848,1997/11/13,340304
000848,2021/7/30,340701
000850,1998/10/7,350102
000851,1998/6/9,260103
000851,2006/9/1,320101
000851,2008/6/2,320102
000851,2014/1/1,730201
000851,2021/7/30,730204
000852,1998/11/26,260207
000852,2007/7/2,260205
000852,2014/1/1,640203
000856,1998/8/13,250103
000856,2012/7/2,260207
000856,2014/1/1,640209
000858,1998/4/27,340301
000858,2021/7/30,340501
000859,1998/11/19,220501
000859,2021/7/30,220505
000860,1998/11/4,110601
000860,2011/1/10,110701
000860,2015/7/1,340301
000860,2021/7/30,340501
000861,1998/10/28,250104
000861,2007/7/2,220203
000861,2011/10/10,220603
000861,2012/7/2,450103
000861,2014/1/1,450501
000861,2021/7/30,450304
000862,1998/9/15,260301
000862,2007/7/2,260403
000862,2008/10/7,260405
000862,2011/10/10,260403
000862,2014/1/1,630302
000862,2014/7/1,630303
000862,2015/7/1,410105
000862,2021/7/30,410107
000863,1997/8/26,260105
000863,2001/5/1,320201
000863,2007/7/2,510101
000863,2012/1/2,430101
000863,2017/5/26,460101
000863,2019/7/24,430101
000866,1998/5/12,220101
000868,1997/7/25,310103
000868,2014/1/1,280103
000868,2021/7/30,280602
000869,2000/10/10,340303
000869,2007/7/2,340305
000869,2021/7/30,340602
000875,2002/9/26,410101
000875,2019/7/24,410105
000875,2021/7/30,410110
000876,1998/3/11,110601
000876,2011/1/10,110401
000876,2021/7/30,110702
000877,1999/1/7,250102
000877,2014/1/1,610101
000878,1998/6/2,240101
000878,2007/7/2,240103
000878,2014/1/1,240302
000880,1998/4/2,310302
000880,2007/7/2,260104
000880,2014/1/1,640104
000880,2021/7/30,280203
000881,1998/6/15,510101
000881,2002/5/1,250201
000881,2007/7/2,510101
000881,2019/7/24,220309
000882,1998/6/16,450103
000882,2007/7/2,450101
000882,2014/1/1,450501
000882,2021/7/30,450301
000883,1998/5/19,310102
000883,2007/7/2,310201
000883,2011/1/10,410102
000883,2021/7/30,410110
000885,1999/3/19,340101
000885,2007/7/2,250102
000885,2014/1/1,610101
000885,2019/7/24,420201
000885,2021/7/30,420901
000886,1998/1/23,420201
000886,2014/1/1,430101
000886,2018/6/19,420201
000886,2021/7/30,420901
000886,2022/7/29,430101
000887,1998/12/3,310302
000887,2007/7/2,310201
000887,2014/1/1,280201
000887,2021/7/30,280205
000888,1997/10/21,460102
000888,2021/7/30,461003
000889,1997/12/18,450101
000889,2004/7/1,430101
000889,2007/7/2,450103
000889,2012/7/2,450101
000889,2014/1/1,450501
000889,2017/5/26,730101
000889,2021/7/30,730103
000890,1999/1/19,230201
000890,2008/6/2,260501
000890,2014/1/1,640401
000890,2019/7/24,490301
000890,2021/7/30,640108
000890,2022/7/29,760201
000892,1998/10/26,310303
000892,2001/5/1,470202
000892,2011/10/10,470203
000892,2013/1/1,510101
000892,2017/12/11,720201
000892,2019/7/24,720102
000892,2021/7/30,720601
000893,1998/12/24,330101
000893,2010/1/17,110502
000893,2019/7/24,220306
000893,2021/7/30,220804
000895,1998/12/10,340101
000895,2011/1/10,340401
000897,1999/1/1,430101
000898,1997/12/25,230101
000898,2021/7/30,230402
000899,1997/11/26,410101
000900,1999/1/28,420201
000900,2021/7/30,420901
000901,1999/4/1,260301
000901,2014/1/1,640301
000901,2021/7/30,650501
000901,2022/7/29,280206
000902,1999/1/1,350201
000902,2011/1/10,350207
000902,2015/6/4,220310
000902,2021/7/30,220805
000903,1999/1/1,260104
000903,2011/10/10,310201
000903,2014/1/1,280201
000903,2021/7/30,280203
000905,1999/1/1,420201
000905,2005/7/1,420101
000905,2021/7/30,421102
000906,1999/3/18,450201
000906,2003/5/1,250104
000906,2007/7/2,510101
000906,2011/1/10,230101
000906,2017/6/29,450201
000906,2021/6/15,420801
000906,2021/7/30,420802
000908,1999/2/3,260102
000908,2007/7/2,240106
000908,2009/6/1,260102
000908,2011/10/10,260106
000908,2014/1/1,640106
000908,2015/7/1,370102
000909,1999/1/1,330201
000909,2009/1/1,430101
000910,1999/6/30,360201
000910,2006/9/1,360301
000910,2007/7/2,360302
000910,2021/7/30,360306
000911,1999/1/1,340102
000911,2011/1/10,110504
000912,1999/1/1,220301
000912,2021/7/30,220801
000913,1999/1/1,310301
000913,2014/1/1,280401
000913,2021/7/30,280402
000915,1999/6/9,510101
000915,2011/1/10,370102
000916,1999/9/27,420201
000917,1999/3/25,470402
000917,2011/10/10,470204
000917,2014/1/1,720103
000917,2021/7/30,721001
000918,1999/7/20,110101
000918,2010/1/17,430101
000919,1999/11/13,370201
000919,2014/1/1,370601
000919,2015/11/2,370201
000919,2022/7/29,370102
000920,1999/6/16,310303
000920,2004/4/1,320201
000920,2007/7/2,310306
000920,2014/1/1,640501
000920,2015/6/2,410401
000920,2021/7/30,760102
000920,2022/7/29,220505
000921,1999/7/13,330101
000921,2021/7/30,330102
000922,1999/6/18,260402
000922,2013/7/1,260401
000922,2014/1/1,630101
000923,1999/7/14,260202
000923,2014/1/1,640201
000923,2019/7/24,210301
000923,2021/7/30,230301
000925,1999/6/11,270101
000925,2011/10/10,270401
000925,2012/1/2,410401
000925,2015/7/1,640501
000926,2007/7/2,230201
000926,2008/6/2,260501
000926,2010/1/1,430101
000927,1999/7/27,310101
000927,2014/1/1,280101
000927,2021/7/30,280502
000927,2022/3/25,640501
000928,1999/3/12,240101
000928,2007/7/2,240201
000928,2011/1/10,240203
000928,2015/7/1,620403
000929,1999/6/23,340302
000929,2021/7/30,340601
000930,1999/7/12,340201
000930,2003/12/23,110502
000930,2011/1/10,110504
000931,1999/7/12,250201
000931,2007/7/2,430101
000931,2017/6/29,510101
000931,2019/7/24,370102
000932,1999/8/3,230101
000932,2021/7/30,230402
000933,1999/8/31,210201
000933,2015/7/1,510101
000933,2018/6/19,240301
000935,1999/8/24,250102
000935,2014/1/1,610101
000936,1999/8/10,220401
000937,1999/9/9,210201
000937,2021/7/30,740102
000938,1999/11/4,320201
000938,2014/1/1,710101
000938,2019/7/24,710202
000938,2021/7/30,710301
000939,1999/9/23,410401
000939,2017/5/20,410105
000948,1999/10/14,320201
000948,2014/1/1,710101
000948,2015/11/3,710201
000948,2021/7/30,710401
000949,1999/10/21,220403
000949,2021/7/30,220405
000950,1999/9/16,220303
000950,2007/7/2,220301
000950,2019/7/24,370401
000950,2021/7/30,370402
000951,1999/11/25,330103
000951,2005/7/1,310102
000951,2014/1/1,280102
000951,2021/7/30,280601
000952,1999/11/12,370101
000953,1999/12/2,220301
000953,2021/7/30,220801
000953,2022/7/29,370101
000955,1999/12/9,350102
000955,2011/1/10,350106
000956,1999/11/10,210101
000957,2000/1/13,310103
000957,2014/1/1,280103
000957,2021/7/30,280602
000958,1999/12/23,410104
000958,2017/6/29,410101
000958,2020/11/29,490301
000958,2021/7/30,410101
000958,2022/7/29,490308
000959,1999/12/16,230101
000959,2021/7/30,230402
000960,2000/2/21,240101
000960,2007/7/2,240106
000960,2014/1/1,240504
000961,2000/2/25,230102
000961,2008/1/2,430101
000962,2000/1/20,240201
000962,2021/7/30,240504
000963,2000/1/27,370401
000963,2019/7/24,370102
000965,2000/4/6,250102
000965,2007/7/2,430101
000966,2000/2/24,410101
000967,2000/3/28,260106
000967,2010/10/8,260404
000967,2014/1/1,630404
000967,2017/6/29,410401
000967,2021/7/30,760201
000968,2000/6/22,210201
000968,2021/7/30,750101
000969,2000/5/29,240201
000969,2008/6/2,240202
000969,2011/1/10,240201
000970,2000/4/20,240201
000970,2008/6/2,240202
000970,2009/6/1,270401
000970,2010/1/1,240202
000971,2000/4/24,350101
000971,2011/1/10,350102
000971,2017/5/26,730203
000971,2021/7/30,730104
000972,2000/5/12,110601
000972,2007/7/2,110501
000973,2000/4/24,220501
000973,2021/7/30,220505
000975,2000/6/8,410401
000975,2007/7/2,430101
000975,2009/6/1,250102
000975,2010/6/1,430101
000975,2011/10/10,460201
000975,2012/10/8,510101
000975,2013/7/1,240106
000975,2014/1/1,240504
000975,2014/7/1,240303
000975,2019/7/24,240401
000976,2000/4/26,220401
000976,2017/6/29,640501
000977,2000/6/8,320201
000977,2014/1/1,710101
000977,2021/7/30,710103
000978,2000/4/26,460102
000978,2021/7/30,461003
000979,2000/6/16,220701
000979,2010/1/17,430101
000980,2000/6/16,310301
000980,2007/7/2,310201
000980,2014/1/1,280201
000980,2021/7/30,280206
000981,2000/6/22,320201
000981,2011/1/10,430101
000981,2022/7/29,280203
000982,2000/7/6,350201
000982,2011/1/10,350106
000983,2000/7/26,210201
000983,2021/7/30,740102
000985,2000/7/26,220701
000985,2014/1/1,220309
000985,2021/7/30,750303
000987,2000/7/18,450101
000987,2014/1/1,450301
000987,2017/6/29,490101
000987,2021/7/30,490302
000988,2000/6/8,260207
000988,2007/7/2,320201
000988,2011/1/10,270401
000988,2021/7/30,640703
000989,2000/6/28,370201
000990,2000/7/6,220304
000990,2007/7/2,370601
000990,2011/1/10,370101
000990,2017/6/29,220309
000990,2021/7/30,220205
000991,2016/8/23,270301
000993,2000/7/31,410102
000995,2000/8/7,340301
000995,2021/7/30,340501
000996,2000/7/18,420801
000996,2008/6/2,440201
000996,2014/1/1,490301
000996,2015/7/1,280301
000996,2021/7/30,280302
000997,2000/8/1,320201
000997,2014/1/1,710101
000997,2021/7/30,710103
000998,2000/6/29,110101
000999,2000/3/9,370201
001201,2021/4/15,110701
001201,2021/7/30,110702
001202,2021/4/15,420801
001202,2021/7/30,420802
001203,2021/4/21,210301
001203,2021/7/30,230301
001205,2021/4/26,420601
001205,2021/7/30,421101
001206,2021/5/8,360101
001206,2021/7/30,770101
001207,2021/6/6,220603
001208,2021/6/6,630404
001208,2021/7/30,630805
001209,2021/6/9,350207
001209,2021/7/30,350209
001210,2021/6/22,410104
001211,2021/8/6,360311
001212,2021/7/23,610303
001213,2021/8/20,420903
001215,2021/8/20,340406
001216,2021/9/3,360311
001217,2021/9/10,220204
001218,2021/9/17,220309
001219,2021/9/24,340802
001222,2022/8/1,360502
001226,2022/5/20,640602
001227,2021/12/10,480401
001228,2022/4/15,420805
001229,2022/7/25,710103
001230,2022/7/1,760103
001231,2022/7/15,220803
001234,2021/12/3,350106
001235,2022/4/29,630802
001236,2022/7/1,490303
001238,2022/9/2,360502
001255,2022/8/26,220504
001258,2022/7/8,410107
001259,2022/8/19,330301
001266,2022/2/11,640702
001267,2021/11/17,620307
001268,2022/6/17,330601
001269,2022/8/26,630504
001270,2022/5/20,650501
001283,2022/8/26,630701
001288,2021/10/15,640203
001289,2022/2/18,410107
001296,2021/11/19,220901
001298,2022/9/16,270401
001299,2022/9/23,410301
001300,2022/9/23,360502
001308,2022/3/4,270301
001309,2022/6/24,710103
001313,2022/1/21,110403
001316,2022/6/17,750302
001317,2021/10/22,420903
001318,2022/4/29,340702
001319,2022/4/22,640108
001322,2022/9/9,360309
001323,2022/6/10,350206
001323,2022/8/5,360307
001330,2022/8/5,720601
001331,2022/8/5,410301
001332,2022/9/9,640203
001336,2022/7/8,760201
001339,2022/8/5,710103
001696,1997/3/6,310301
001696,2014/1/1,280401
001696,2014/7/1,280201
001696,2021/7/30,640106
001872,1993/5/5,420101
001872,2021/7/30,421102
001896,1998/1/22,410101
001914,2019/12/23,430101
001914,2021/7/30,430301
001965,2017/12/21,420201
001965,2021/7/30,420901
001979,2016/1/7,430101
001979,2021/7/30,430102
002001,2004/6/18,370101
002002,2004/6/18,220501
002002,2017/6/29,220202
002003,2004/6/22,350201
002003,2011/1/10,350105
002004,2004/6/21,370102
002004,2012/1/2,220303
002004,2021/7/30,370102
002005,2004/6/21,330104
002005,2011/1/10,270302
002005,2021/7/30,330301
002006,2004/6/18,260204
002006,2007/7/2,260202
002006,2011/10/10,260403
002006,2014/1/1,630303
002006,2014/7/1,640206
002006,2017/6/29,640209
002007,2004/6/21,370301
002007,2021/7/30,370302
002007,2022/7/29,370303
002008,2004/6/22,260204
002008,2007/7/2,320201
002008,2008/1/2,270401
002008,2021/7/30,640703
002009,2004/6/24,260204
002009,2007/7/2,260207
002009,2014/1/1,640209
002010,2004/6/28,220305
002010,2008/1/2,220308
002010,2018/4/20,420801
002010,2021/7/30,420807
002011,2004/6/29,260105
002011,2008/6/2,330102
002011,2011/1/10,330105
002011,2021/7/30,330601
002012,2004/7/2,360101
002012,2021/7/30,360103
002013,2004/6/30,310201
002013,2013/7/1,310304
002013,2014/1/1,650201
002014,2004/7/7,360201
002014,2021/7/30,360204
002015,2004/7/7,220401
002015,2020/7/22,410104
002016,2004/7/8,370501
002016,2010/1/1,430101
002017,2004/7/12,270401
002017,2005/9/1,320101
002017,2008/6/2,320102
002017,2014/1/1,730201
002017,2021/7/30,730206
002018,2004/7/12,220303
002018,2014/1/1,220302
002018,2017/6/29,510101
002019,2004/7/12,220304
002019,2007/7/2,370101
002019,2021/7/30,370102
002020,2004/7/14,370101
002020,2019/7/24,370102
002021,2004/7/14,260201
002021,2014/1/1,640206
002022,2004/7/19,370301
002022,2015/11/2,370501
002022,2021/7/30,370504
002023,2004/7/19,310303
002023,2007/7/2,310304
002023,2011/10/10,310402
002023,2014/1/1,650201
002024,2004/7/16,450101
002024,2004/8/10,450102
002024,2014/1/1,450401
002024,2021/7/30,450601
002025,2004/7/23,270401
002025,2011/1/10,270502
002025,2019/7/24,650101
002025,2021/7/30,650501
002026,2004/7/26,260201
002026,2007/7/2,260102
002026,2014/1/1,640102
002026,2021/7/30,640108
002027,2004/8/3,320201
002027,2014/1/1,710101
002027,2016/7/1,720201
002027,2021/7/30,720502
002028,2004/8/2,260404
002028,2014/1/1,630201
002028,2019/7/24,630401
002028,2021/7/30,630801
002029,2004/8/5,350201
002029,2011/1/10,350202
002029,2021/7/30,350209
002030,2004/8/6,370301
002030,2019/7/24,370501
002030,2021/7/30,370504
002031,2004/8/16,260106
002031,2011/10/10,260103
002031,2014/1/1,640103
002031,2017/6/29,640209
002032,2004/8/16,360301
002032,2006/9/1,330104
002032,2021/7/30,330301
002033,2004/8/20,460102
002033,2014/1/1,460301
002033,2021/7/30,461003
002034,2004/8/25,350104
002034,2019/7/24,410401
002034,2021/7/30,760103
002035,2004/8/27,330104
002035,2021/7/30,330401
002036,2004/9/1,350201
002036,2011/1/10,350105
002036,2011/10/10,270301
002036,2021/7/30,270303
002037,2004/9/7,220304
002037,2008/1/2,220307
002038,2004/9/7,370301
002038,2021/7/30,370304
002039,2005/3/2,410102
002040,2005/2/23,420101
002040,2021/7/30,421102
002041,2005/3/24,110101
002042,2005/3/30,350102
002043,2005/4/6,360301
002043,2007/7/2,250104
002043,2014/1/1,610303
002044,2005/4/11,350201
002044,2011/1/10,350203
002044,2011/10/10,370601
002044,2021/7/30,370604
002045,2005/4/21,270401
002045,2011/1/10,270501
002045,2021/7/30,270503
002046,2005/4/26,260102
002046,2014/1/1,640102
002046,2021/7/30,640108
002046,2022/7/29,640103
002047,2005/5/30,250104
002047,2007/7/2,360303
002047,2014/1/1,620201
002048,2005/6/1,310201
002048,2014/1/1,280201
002048,2021/7/30,280202
002049,2005/5/30,270201
002049,2011/1/10,270101
002049,2021/7/30,270104
002050,2005/5/25,330102
002050,2012/1/2,330105
002050,2021/7/30,330601
002051,2006/6/16,250201
002051,2011/10/10,250205
002051,2014/1/1,620403
002052,2006/1/27,330202
002053,2006/6/26,220202
002053,2018/7/13,220203
002054,2006/7/25,220305
002054,2008/1/2,220308
002055,2006/7/12,330202
002055,2007/7/2,270401
002055,2011/1/10,270502
002055,2021/7/30,270504
002056,2006/8/2,270201
002056,2007/7/2,240201
002056,2008/6/2,240202
002056,2009/1/1,270401
002056,2019/7/24,240202
002057,2006/8/2,270201
002057,2007/7/2,240201
002057,2008/1/2,240202
002058,2006/7/12,260402
002058,2014/1/1,630203
002058,2021/7/30,630804
002058,2022/7/29,640107
002059,2006/8/10,460101
002059,2010/6/1,430101
002059,2013/1/1,460301
002059,2021/7/30,461002
002060,2006/8/10,250201
002060,2011/10/10,250204
002060,2014/1/1,620303
002060,2021/7/30,620306
002060,2022/7/29,410110
002061,2006/7/25,220201
002061,2011/10/10,220702
002061,2014/1/1,220313
002061,2018/7/13,620302
002061,2021/7/30,620306
002062,2006/8/8,250201
002062,2011/10/10,250204
002062,2014/1/1,620301
002062,2021/7/30,620306
